,LX.GGNV..HHE,LX.GGNV..HHN,LX.GGNV..HHZ,LX.GGNV..BHZ
2691,1072.0,1804,908.0,
2692,1441.0,1513,1119.0,
2693,1579.0,1244,962.0,
2694,1333.0,1184,537.0,
2695,1209.0,1306,111.0,
2696,1210.0,1528,-131.0,
2697,1141.0,1720,-95.0,
2698,1150.0,1783,227.0,
2699,1309.0,1848,614.0,
2700,1463.0,2042,616.0,
2701,1350.0,2191,115.0,
2702,1169.0,2109,-542.0,
2703,1248.0,1833,-730.0,
2704,1503.0,1496,-153.0,
2705,1582.0,1121,622.0,
2706,1261.0,903,1005.0,
2707,1018.0,1085,924.0,
2708,973.0,1532,538.0,
2709,923.0,1853,40.0,
2710,1029.0,1783,-427.0,
2711,1279.0,1575,-530.0,
2712,1469.0,1538,-135.0,
2713,1299.0,1609,356.0,
2714,1068.0,1731,643.0,
2715,1056.0,1796,788.0,
2716,1086.0,1834,743.0,
2717,1187.0,1942,339.0,
2718,1250.0,1868,-235.0,
2719,1273.0,1540,-552.0,
2720,1299.0,1144,-504.0,
2721,1162.0,995,-383.0,
2722,1280.0,1172,-311.0,
2723,1870.0,1250,-3.0,
2724,2310.0,1243,480.0,
2725,2291.0,1401,711.0,
2726,1722.0,1543,729.0,
2727,1172.0,1474,543.0,
2728,1175.0,1292,117.0,
2729,1353.0,1204,-369.0,
2730,1556.0,1378,-650.0,
2731,1676.0,1622,-347.0,
2732,1888.0,1664,338.0,
2733,1988.0,1571,861.0,
2734,1683.0,1383,856.0,
2735,1550.0,1163,378.0,
2736,1713.0,970,-95.0,
2737,1907.0,935,-479.0,
2738,1977.0,1209,-863.0,
2739,1929.0,1435,-963.0,
2740,1843.0,1379,-627.0,
2741,1647.0,1425,-73.0,
2742,1353.0,1674,415.0,
2743,1211.0,1766,680.0,
2744,1398.0,1541,734.0,
2745,1513.0,1232,508.0,
2746,1243.0,1146,-44.0,
2747,1000.0,1208,-492.0,
2748,982.0,1188,-413.0,
2749,961.0,1124,-70.0,
2750,859.0,1234,122.0,
2751,939.0,1367,250.0,
2752,1296.0,1230,212.0,
2753,1507.0,975,-16.0,
2754,1401.0,896,-195.0,
2755,1271.0,1094,-245.0,
2756,1296.0,1333,68.0,
2757,1317.0,1433,353.0,
2758,1325.0,1505,330.0,
2759,1379.0,1535,279.0,
2760,1465.0,1380,54.0,
2761,1477.0,1081,-312.0,
2762,1526.0,825,-551.0,
2763,1877.0,709,-479.0,
2764,2088.0,725,-66.0,
2765,1870.0,841,398.0,
2766,1413.0,1125,587.0,
2767,1193.0,1319,382.0,
2768,1499.0,1231,143.0,
2769,1776.0,986,90.0,
2770,1723.0,676,0.0,
2771,1624.0,605,-116.0,
2772,1608.0,839,-137.0,
2773,1548.0,1175,-93.0,
2774,1456.0,1352,-90.0,
2775,1394.0,1335,-197.0,
2776,1386.0,1153,-264.0,
2777,1444.0,942,-220.0,
2778,1599.0,927,-204.0,
2779,1906.0,862,-84.0,
2780,1978.0,791,215.0,
2781,1538.0,762,407.0,
2782,1060.0,785,396.0,
2783,1067.0,900,154.0,
2784,1360.0,968,55.0,
2785,1423.0,1083,218.0,
2786,1243.0,1104,27.0,
2787,1151.0,908,-191.0,
2788,1278.0,704,-102.0,
2789,1500.0,720,47.0,
2790,1763.0,859,103.0,
2791,1964.0,959,41.0,
2792,2092.0,989,106.0,
2793,1955.0,963,205.0,
2794,1451.0,1042,269.0,
2795,1212.0,1087,278.0,
2796,1451.0,870,195.0,
2797,1742.0,543,77.0,
2798,1844.0,437,-121.0,
2799,1801.0,599,-240.0,
2800,1815.0,797,12.0,
2801,1826.0,979,382.0,
2802,1633.0,1122,547.0,
2803,1360.0,1085,530.0,
2804,1203.0,786,223.0,
2805,1210.0,431,-103.0,
2806,1341.0,370,-268.0,
2807,1553.0,407,-190.0,
2808,1798.0,374,288.0,
2809,1922.0,489,691.0,
2810,1787.0,664,707.0,
2811,1570.0,759,401.0,
2812,1400.0,655,72.0,
2813,1251.0,432,-48.0,
2814,1224.0,354,-47.0,
2815,1396.0,401,60.0,
2816,1731.0,502,202.0,
2817,1838.0,584,233.0,
2818,1473.0,620,192.0,
2819,1114.0,633,247.0,
2820,1127.0,643,368.0,
2821,1294.0,813,388.0,
2822,1295.0,947,217.0,
2823,1260.0,737,25.0,
2824,1537.0,391,80.0,
2825,1941.0,251,335.0,
2826,2254.0,321,446.0,
2827,2471.0,375,367.0,
2828,2463.0,371,334.0,
2829,2064.0,445,257.0,
2830,1311.0,589,56.0,
2831,813.0,756,1.0,
2832,1117.0,843,159.0,
2833,1878.0,768,315.0,
2834,2257.0,785,457.0,
2835,2010.0,757,461.0,
2836,1766.0,520,449.0,
2837,1798.0,285,587.0,
2838,1767.0,198,591.0,
2839,1503.0,481,443.0,
2840,1272.0,830,425.0,
2841,1305.0,853,670.0,
2842,1279.0,742,794.0,
2843,1122.0,701,547.0,
2844,1102.0,677,296.0,
2845,1313.0,520,259.0,
2846,1541.0,381,356.0,
2847,1545.0,403,568.0,
2848,1442.0,408,755.0,
2849,1319.0,356,573.0,
2850,1269.0,413,53.0,
2851,1290.0,494,-366.0,
2852,1531.0,570,-288.0,
2853,1821.0,640,264.0,
2854,1646.0,613,897.0,
2855,1567.0,402,1283.0,
2856,1952.0,-14,1264.0,
2857,2187.0,-151,1021.0,
2858,1976.0,179,633.0,
2859,1525.0,486,88.0,
2860,1265.0,553,-177.0,
2861,1309.0,660,-31.0,
2862,1337.0,839,234.0,
2863,1355.0,898,533.0,
2864,1452.0,839,1012.0,
2865,1553.0,824,1508.0,
2866,1613.0,913,1419.0,
2867,1518.0,869,831.0,
2868,1527.0,653,214.0,
2869,1723.0,377,-193.0,
2870,1705.0,259,-394.0,
2871,1561.0,402,-437.0,
2872,1722.0,523,9.0,
2873,1976.0,442,838.0,
2874,1848.0,299,1532.0,
2875,1468.0,277,1650.0,
2876,1260.0,344,1293.0,
2877,1289.0,510,832.0,
2878,1274.0,791,302.0,
2879,1053.0,1039,-36.0,
2880,900.0,1057,61.0,
2881,1096.0,863,463.0,
2882,1362.0,701,822.0,
2883,1416.0,580,840.0,
2884,1423.0,451,612.0,
2885,1558.0,376,394.0,
2886,1712.0,440,404.0,
2887,1707.0,588,622.0,
2888,1540.0,712,937.0,
2889,1375.0,915,1197.0,
2890,1185.0,1168,972.0,
2891,947.0,1267,335.0,
2892,1039.0,1059,-102.0,
2893,1445.0,678,-35.0,
2894,1557.0,335,346.0,
2895,1320.0,152,673.0,
2896,1222.0,111,817.0,
2897,1319.0,141,906.0,
2898,1279.0,301,888.0,
2899,1049.0,560,662.0,
2900,1026.0,767,383.0,
2901,1245.0,797,277.0,
2902,1367.0,784,379.0,
2903,1222.0,738,648.0,
2904,1134.0,646,884.0,
2905,1417.0,542,908.0,
2906,1647.0,387,839.0,
2907,1606.0,239,731.0,
2908,1442.0,62,664.0,
2909,1446.0,95,525.0,
2910,1667.0,384,236.0,
2911,1736.0,683,59.0,
2912,1642.0,817,174.0,
2913,1480.0,793,634.0,
2914,1297.0,945,1069.0,
2915,1170.0,1157,1131.0,
2916,1228.0,1185,923.0,
2917,1370.0,1072,639.0,
2918,1409.0,973,414.0,
2919,1333.0,996,189.0,
2920,1380.0,1057,57.0,
2921,1702.0,1119,145.0,
2922,1832.0,1186,381.0,
2923,1613.0,1200,618.0,
2924,1426.0,1015,723.0,
2925,1493.0,738,734.0,
2926,1323.0,556,634.0,
2927,929.0,445,518.0,
2928,836.0,369,510.0,
2929,889.0,403,545.0,
2930,940.0,689,520.0,
2931,1009.0,1083,474.0,
2932,1209.0,1298,568.0,
2933,1423.0,1205,750.0,
2934,1603.0,905,772.0,
2935,1807.0,625,526.0,
2936,1928.0,464,270.0,
2937,1876.0,464,146.0,
2938,1477.0,630,-43.0,
2939,1076.0,766,-224.0,
2940,1124.0,721,-207.0,
2941,1480.0,577,213.0,
2942,1554.0,363,800.0,
2943,1193.0,170,919.0,
2944,997.0,181,671.0,
2945,1031.0,330,450.0,
2946,1076.0,578,448.0,
2947,1065.0,921,609.0,
2948,1020.0,1079,696.0,
2949,1166.0,971,696.0,
2950,1381.0,723,497.0,
2951,1433.0,525,217.0,
2952,1398.0,452,147.0,
2953,1359.0,393,165.0,
2954,1210.0,498,162.0,
2955,1146.0,735,146.0,
2956,1370.0,951,239.0,
2957,1527.0,1162,498.0,
2958,1244.0,1245,683.0,
2959,865.0,1175,468.0,
2960,969.0,1055,168.0,
2961,1307.0,894,368.0,
2962,1513.0,821,822.0,
2963,1579.0,981,995.0,
2964,1653.0,1108,747.0,
2965,1827.0,1012,384.0,
2966,1799.0,857,206.0,
2967,1439.0,725,185.0,
2968,1197.0,650,280.0,
2969,1566.0,587,427.0,
2970,1943.0,554,433.0,
2971,1753.0,595,149.0,
2972,1377.0,634,-221.0,
2973,1175.0,706,-75.0,
2974,1111.0,822,547.0,
2975,956.0,950,957.0,
2976,883.0,906,1063.0,
2977,940.0,670,1032.0,
2978,858.0,510,719.0,
2979,710.0,575,95.0,
2980,757.0,792,-474.0,
2981,981.0,928,-433.0,
2982,1181.0,912,191.0,
2983,1116.0,820,785.0,
2984,880.0,850,843.0,
2985,725.0,947,454.0,
2986,718.0,797,99.0,
2987,853.0,593,-80.0,
2988,897.0,591,8.0,
2989,1183.0,695,520.0,
2990,1654.0,838,1034.0,
2991,1520.0,984,841.0,
2992,1167.0,1019,234.0,
2993,1122.0,932,-31.0,
2994,1145.0,860,66.0,
2995,983.0,819,368.0,
2996,750.0,793,580.0,
2997,1023.0,749,542.0,
2998,1490.0,795,447.0,
2999,1456.0,897,227.0,
3000,1314.0,877,-38.0,
3001,1497.0,885,-100.0,
3002,1690.0,1052,127.0,
3003,1493.0,1291,392.0,
3004,1077.0,1425,497.0,
3005,808.0,1392,584.0,
3006,779.0,1252,357.0,
3007,781.0,1164,-97.0,
3008,678.0,1081,-253.0,
3009,751.0,1055,-108.0,
3010,1027.0,1125,177.0,
3011,1155.0,1118,431.0,
3012,993.0,1106,530.0,
3013,854.0,1081,425.0,
3014,863.0,1095,292.0,
3015,821.0,1230,88.0,
3016,949.0,1335,-273.0,
3017,1194.0,1238,-322.0,
3018,1209.0,1092,174.0,
3019,1041.0,1127,670.0,
3020,899.0,1207,590.0,
3021,969.0,1182,311.0,
3022,1033.0,1129,104.0,
3023,801.0,1104,107.0,
3024,612.0,1004,279.0,
3025,872.0,896,335.0,
3026,1218.0,777,270.0,
3027,1137.0,628,-101.0,
3028,934.0,641,-188.0,
3029,1058.0,752,229.0,
3030,1340.0,908,686.0,
3031,1356.0,1053,845.0,
3032,1037.0,1043,383.0,
3033,841.0,1002,-109.0,
3034,1035.0,1041,-138.0,
3035,1181.0,1158,-1.0,
3036,1153.0,1349,76.0,
3037,1200.0,1531,219.0,
3038,1284.0,1631,332.0,
3039,1417.0,1604,174.0,
3040,1523.0,1436,32.0,
3041,1479.0,1252,104.0,
3042,1368.0,1080,177.0,
3043,1270.0,980,297.0,
3044,1115.0,1136,526.0,
3045,1121.0,1293,620.0,
3046,1162.0,1221,563.0,
3047,1192.0,1119,368.0,
3048,1414.0,1012,6.0,
3049,1400.0,857,-161.0,
3050,1257.0,742,-82.0,
3051,1081.0,834,-91.0,
3052,1028.0,1123,-101.0,
3053,1148.0,1276,132.0,
3054,1022.0,1288,486.0,
3055,930.0,1272,681.0,
3056,959.0,1122,633.0,
3057,1187.0,990,539.0,
3058,1533.0,893,468.0,
3059,1582.0,841,185.0,
3060,1486.0,945,-340.0,
3061,1351.0,1120,-703.0,
3062,1279.0,1316,-483.0,
3063,1177.0,1493,143.0,
3064,905.0,1567,602.0,
3065,900.0,1437,707.0,
3066,1166.0,1326,530.0,
3067,1228.0,1310,76.0,
3068,1111.0,1372,-318.0,
3069,1188.0,1527,-201.0,
3070,1452.0,1708,366.0,
3071,1462.0,1952,775.0,
3072,1288.0,2056,508.0,
3073,1168.0,2027,-89.0,
3074,1239.0,1924,-318.0,
3075,1535.0,1648,10.0,
3076,1669.0,1240,590.0,
3077,1702.0,1014,821.0,
3078,1620.0,1188,633.0,
3079,1482.0,1498,344.0,
3080,1337.0,1570,72.0,
3081,1155.0,1344,-100.0,
3082,1323.0,1178,-134.0,
3083,1509.0,1173,14.0,
3084,1597.0,1176,232.0,
3085,1748.0,1010,417.0,
3086,1804.0,680,518.0,
3087,1772.0,516,445.0,
3088,1597.0,572,201.0,
3089,1478.0,785,98.0,
3090,1520.0,1018,361.0,
3091,1505.0,1150,609.0,
3092,1311.0,1228,299.0,
3093,1299.0,1170,-186.0,
3094,1590.0,989,-219.0,
3095,1689.0,1047,-66.0,
3096,1526.0,1323,160.0,
3097,1429.0,1421,495.0,
3098,1534.0,1344,771.0,
3099,1533.0,1200,778.0,
3100,1347.0,1043,279.0,
3101,1268.0,995,-240.0,
3102,1390.0,1236,-85.0,
3103,1520.0,1613,450.0,
3104,1580.0,1765,707.0,
3105,1615.0,1677,678.0,
3106,1591.0,1536,435.0,
3107,1486.0,1523,114.0,
3108,1224.0,1580,-121.0,
3109,1140.0,1574,-227.0,
3110,1119.0,1520,15.0,
3111,1011.0,1433,281.0,
3112,1117.0,1369,414.0,
3113,1425.0,1272,580.0,
3114,1882.0,1146,713.0,
3115,1977.0,1257,730.0,
3116,1686.0,1496,559.0,
3117,1566.0,1472,494.0,
3118,1681.0,1317,546.0,
3119,1748.0,1288,428.0,
3120,1599.0,1314,197.0,
3121,1689.0,1252,120.0,
3122,1860.0,1168,298.0,
3123,1767.0,1215,437.0,
3124,1794.0,1139,313.0,
3125,1870.0,839,100.0,
3126,1907.0,581,66.0,
3127,1881.0,722,148.0,
3128,1547.0,1123,141.0,
3129,1296.0,1153,169.0,
3130,1520.0,944,419.0,
3131,1720.0,776,804.0,
3132,1703.0,720,941.0,
3133,1894.0,846,614.0,
3134,2039.0,904,162.0,
3135,1736.0,1031,-78.0,
3136,1309.0,1287,-143.0,
3137,1067.0,1330,-56.0,
3138,1113.0,1268,333.0,
3139,1299.0,1436,796.0,
3140,1382.0,1714,828.0,
3141,1633.0,1713,584.0,
3142,2096.0,1408,370.0,
3143,2275.0,1246,73.0,
3144,2072.0,1307,-178.0,
3145,1839.0,1179,-218.0,
3146,1662.0,1058,-33.0,
3147,1332.0,1218,206.0,
3148,1035.0,1525,365.0,
3149,1136.0,1641,574.0,
3150,1410.0,1370,705.0,
3151,1618.0,1109,657.0,
3152,1754.0,961,366.0,
3153,1807.0,753,-42.0,
3154,1928.0,592,-127.0,
3155,2027.0,609,15.0,
3156,1884.0,807,120.0,
3157,1717.0,1035,124.0,
3158,1733.0,1099,315.0,
3159,1781.0,1025,601.0,
3160,1618.0,940,458.0,
3161,1496.0,728,269.0,
3162,1693.0,550,268.0,
3163,1716.0,679,397.0,
3164,1376.0,985,453.0,
3165,1126.0,1296,211.0,
3166,1286.0,1460,132.0,
3167,1617.0,1535,208.0,
3168,1595.0,1550,212.0,
3169,1592.0,1324,204.0,
3170,1941.0,993,286.0,
3171,2092.0,922,551.0,
3172,1883.0,1149,564.0,
3173,1633.0,1281,356.0,
3174,1696.0,1087,318.0,
3175,1833.0,895,263.0,
3176,1755.0,1103,29.0,
3177,1758.0,1437,-193.0,
3178,1824.0,1499,-38.0,
3179,1801.0,1402,344.0,
3180,1761.0,1360,511.0,
3181,1693.0,1311,412.0,
3182,1626.0,1292,281.0,
3183,1601.0,1378,149.0,
3184,1463.0,1334,22.0,
3185,1271.0,1040,-70.0,
3186,1393.0,673,-2.0,
3187,1619.0,579,345.0,
3188,1598.0,778,553.0,
3189,1667.0,1011,573.0,
3190,1833.0,1124,597.0,
3191,1782.0,986,634.0,
3192,1500.0,731,672.0,
3193,1290.0,698,537.0,
3194,1550.0,848,358.0,
3195,1859.0,966,221.0,
3196,1620.0,1157,2.0,
3197,1141.0,1299,-249.0,
3198,1129.0,1226,-129.0,
3199,1430.0,1143,467.0,
3200,1366.0,1121,938.0,
3201,1227.0,1022,983.0,
3202,1266.0,758,774.0,
3203,1332.0,540,585.0,
3204,1314.0,507,341.0,
3205,1266.0,576,90.0,
3206,1373.0,719,161.0,
3207,1425.0,843,529.0,
3208,1441.0,875,862.0,
3209,1362.0,914,800.0,
3210,1302.0,968,569.0,
3211,1466.0,958,452.0,
3212,1422.0,1016,310.0,
3213,1145.0,1125,130.0,
3214,1051.0,1063,39.0,
3215,1274.0,889,167.0,
3216,1390.0,859,448.0,
3217,1400.0,1090,730.0,
3218,1761.0,1287,970.0,
3219,1966.0,1230,1084.0,
3220,1703.0,1258,946.0,
3221,1351.0,1465,570.0,
3222,1228.0,1649,267.0,
3223,1368.0,1656,263.0,
3224,1387.0,1547,496.0,
3225,1327.0,1533,664.0,
3226,1434.0,1398,776.0,
3227,1525.0,1069,1041.0,
3228,1300.0,952,1088.0,
3229,1050.0,1047,702.0,
3230,1244.0,1117,309.0,
3231,1565.0,1181,253.0,
3232,1651.0,1325,288.0,
3233,1553.0,1510,296.0,
3234,1486.0,1453,549.0,
3235,1532.0,1188,1032.0,
3236,1551.0,1079,1334.0,
3237,1482.0,995,1186.0,
3238,1367.0,810,923.0,
3239,1332.0,685,772.0,
3240,1300.0,719,617.0,
3241,1158.0,906,405.0,
3242,1174.0,939,268.0,
3243,1371.0,818,566.0,
3244,1342.0,901,1001.0,
3245,1190.0,1088,1110.0,
3246,1246.0,1094,1104.0,
3247,1454.0,876,1044.0,
3248,1650.0,595,848.0,
3249,1618.0,529,541.0,
3250,1444.0,682,285.0,
3251,1333.0,875,398.0,
3252,1314.0,1056,703.0,
3253,1372.0,1053,908.0,
3254,1406.0,895,1082.0,
3255,1447.0,827,1150.0,
3256,1449.0,874,969.0,
3257,1401.0,974,560.0,
3258,1359.0,923,288.0,
3259,1228.0,714,405.0,
3260,1126.0,722,606.0,
3261,1081.0,770,685.0,
3262,990.0,718,724.0,
3263,924.0,734,887.0,
3264,835.0,850,1140.0,
3265,801.0,1098,1196.0,
3266,972.0,1198,1142.0,
3267,1256.0,1137,1066.0,
3268,1416.0,1021,899.0,
3269,1396.0,828,712.0,
3270,1497.0,769,654.0,
3271,1673.0,797,832.0,
3272,1347.0,791,989.0,
3273,781.0,920,887.0,
3274,678.0,1046,596.0,
3275,894.0,863,476.0,
3276,1089.0,618,655.0,
3277,1186.0,550,842.0,
3278,1387.0,580,950.0,
3279,1751.0,807,928.0,
3280,1786.0,1212,754.0,
3281,1406.0,1479,568.0,
3282,1097.0,1495,589.0,
3283,1026.0,1246,922.0,
3284,1047.0,886,1254.0,
3285,1123.0,711,1231.0,
3286,1392.0,652,887.0,
3287,1610.0,719,585.0,
3288,1384.0,955,525.0,
3289,982.0,1172,628.0,
3290,813.0,1239,811.0,
3291,927.0,1102,1046.0,
3292,1177.0,951,1143.0,
3293,1439.0,917,885.0,
3294,1666.0,824,513.0,
3295,1732.0,789,380.0,
3296,1441.0,847,369.0,
3297,914.0,917,284.0,
3298,831.0,1088,342.0,
3299,1419.0,1169,649.0,
3300,1967.0,1178,1017.0,
3301,1885.0,1145,1146.0,
3302,1536.0,1076,970.0,
3303,1487.0,1069,777.0,
3304,1529.0,1105,693.0,
3305,1409.0,1177,647.0,
3306,1437.0,1194,577.0,
3307,1708.0,1102,507.0,
3308,1721.0,920,604.0,
3309,1334.0,853,807.0,
3310,996.0,788,892.0,
3311,1076.0,488,911.0,
3312,1347.0,295,756.0,
3313,1385.0,521,271.0,
3314,1463.0,842,-129.0,
3315,1704.0,966,-35.0,
3316,1919.0,1037,395.0,
3317,1978.0,977,826.0,
3318,1696.0,813,988.0,
3319,1361.0,670,919.0,
3320,984.0,666,704.0,
3321,493.0,1005,332.0,
3322,312.0,1414,206.0,
3323,683.0,1574,465.0,
3324,1286.0,1494,825.0,
3325,1429.0,1312,1002.0,
3326,1274.0,1157,766.0,
3327,1293.0,1045,381.0,
3328,1290.0,980,192.0,
3329,1184.0,998,177.0,
3330,1138.0,1103,329.0,
3331,1236.0,1142,654.0,
3332,1417.0,1135,971.0,
3333,1555.0,1232,1024.0,
3334,1791.0,1183,674.0,
3335,2010.0,907,291.0,
3336,1882.0,688,230.0,
3337,1448.0,658,282.0,
3338,837.0,911,377.0,
3339,420.0,1260,510.0,
3340,375.0,1429,503.0,
3341,621.0,1441,287.0,
3342,1270.0,1402,82.0,
3343,1972.0,1225,160.0,
3344,2014.0,969,485.0,
3345,1604.0,869,679.0,
3346,1347.0,796,611.0,
3347,1261.0,760,551.0,
3348,1410.0,942,423.0,
3349,1750.0,1322,143.0,
3350,2055.0,1542,-54.0,
3351,2084.0,1284,34.0,
3352,1664.0,860,295.0,
3353,1265.0,629,407.0,
3354,1347.0,776,368.0,
3355,1689.0,1152,389.0,
3356,1827.0,1486,481.0,
3357,1789.0,1722,521.0,
3358,1699.0,1674,491.0,
3359,1521.0,1358,367.0,
3360,1354.0,975,137.0,
3361,1188.0,677,-16.0,
3362,1225.0,640,-81.0,
3363,1520.0,821,85.0,
3364,1542.0,980,356.0,
3365,1215.0,1157,291.0,
3366,1091.0,1458,93.0,
3367,1228.0,1707,5.0,
3368,1249.0,1781,80.0,
3369,1072.0,1603,258.0,
3370,959.0,1207,355.0,
3371,1048.0,837,523.0,
3372,1173.0,649,750.0,
3373,1171.0,688,587.0,
3374,1142.0,855,88.0,
3375,948.0,1031,-286.0,
3376,559.0,1238,-284.0,
3377,385.0,1372,59.0,
3378,506.0,1386,481.0,
3379,1063.0,1365,647.0,
3380,1720.0,1318,366.0,
3381,1729.0,1198,-98.0,
3382,1188.0,1025,-287.0,
3383,647.0,883,-30.0,
3384,641.0,830,511.0,
3385,1009.0,911,875.0,
3386,1269.0,908,636.0,
3387,1525.0,682,-6.0,
3388,1636.0,569,-446.0,
3389,1344.0,811,-434.0,
3390,917.0,1325,-158.0,
3391,800.0,1756,252.0,
3392,1123.0,1783,764.0,
3393,1511.0,1535,975.0,
3394,1685.0,1207,576.0,
3395,1884.0,900,24.0,
3396,2112.0,815,-402.0,
3397,2004.0,999,-729.0,
3398,1728.0,1286,-740.0,
3399,1599.0,1464,-302.0,
3400,1634.0,1415,539.0,
3401,1689.0,1266,1242.0,
3402,1598.0,1089,1216.0,
3403,1510.0,993,506.0,
3404,1489.0,1134,-310.0,
3405,1427.0,1344,-681.0,
3406,1443.0,1484,-462.0,
3407,1595.0,1422,393.0,
3408,1699.0,1207,1141.0,
3409,1594.0,1078,799.0,
3410,1350.0,934,-256.0,
3411,1232.0,768,-952.0,
3412,1345.0,795,-745.0,
3413,1405.0,822,66.0,
3414,1289.0,640,786.0,
3415,1259.0,499,947.0,
3416,1276.0,622,590.0,
3417,1206.0,1025,100.0,
3418,1190.0,1414,-36.0,
3419,1255.0,1445,175.0,
3420,1434.0,1240,454.0,
3421,1484.0,1016,452.0,
3422,1221.0,884,52.0,
3423,1070.0,823,-223.0,
3424,1222.0,630,-264.0,
3425,1356.0,436,6.0,
3426,1257.0,587,335.0,
3427,1238.0,930,355.0,
3428,1391.0,1151,328.0,
3429,1589.0,1081,84.0,
3430,1794.0,785,-188.0,
3431,1969.0,809,-111.0,
3432,2059.0,1334,110.0,
3433,1805.0,1938,309.0,
3434,1364.0,2136,515.0,
3435,1205.0,1744,829.0,
3436,1359.0,1082,781.0,
3437,1557.0,579,-21.0,
3438,1687.0,473,-1009.0,
3439,1786.0,815,-1349.0,
3440,1897.0,1386,-663.0,
3441,2021.0,1801,609.0,
3442,1992.0,1753,1505.0,
3443,1806.0,1299,1451.0,
3444,1670.0,933,444.0,
3445,1505.0,979,-855.0,
3446,1358.0,1369,-1419.0,
3447,1388.0,1616,-911.0,
3448,1693.0,1278,206.0,
3449,1990.0,733,956.0,
3450,1918.0,494,882.0,
3451,1781.0,630,374.0,
3452,1687.0,903,-223.0,
3453,1614.0,1045,-733.0,
3454,1432.0,1041,-1015.0,
3455,1196.0,855,-702.0,
3456,1204.0,649,300.0,
3457,1179.0,680,1337.0,
3458,1050.0,874,1580.0,
3459,1037.0,1051,820.0,
3460,1285.0,835,-237.0,
3461,1649.0,312,-959.0,
3462,1710.0,148,-1052.0,
3463,1641.0,363,-384.0,
3464,1861.0,680,544.0,
3465,2112.0,1026,793.0,
3466,2048.0,1272,197.0,
3467,1859.0,1327,-398.0,
3468,1737.0,1207,-420.0,
3469,1609.0,1072,-17.0,
3470,1333.0,903,372.0,
3471,1058.0,663,485.0,
3472,1010.0,603,267.0,
3473,1187.0,761,-107.0,
3474,1503.0,1046,-409.0,
3475,1784.0,1245,-309.0,
3476,2025.0,1188,220.0,
3477,2178.0,1084,622.0,
3478,2091.0,807,535.0,
3479,1936.0,382,51.0,
3480,1939.0,310,-234.0,
3481,1982.0,714,-115.0,
3482,1716.0,1320,-56.0,
3483,1411.0,1699,-141.0,
3484,1523.0,1652,-166.0,
3485,1720.0,1306,-140.0,
3486,1758.0,847,-42.0,
3487,1634.0,395,219.0,
3488,1478.0,260,448.0,
3489,1343.0,755,354.0,
3490,1248.0,1554,-122.0,
3491,1464.0,1875,-456.0,
3492,1888.0,1532,-241.0,
3493,2126.0,1009,147.0,
3494,2050.0,713,294.0,
3495,1909.0,773,122.0,
3496,1789.0,992,-142.0,
3497,1599.0,1288,-282.0,
3498,1338.0,1423,-169.0,
3499,1220.0,1183,150.0,
3500,1449.0,927,507.0,
3501,1702.0,834,603.0,
3502,1695.0,786,264.0,
3503,1679.0,638,-125.0,
3504,1826.0,452,-278.0,
3505,1830.0,416,-212.0,
3506,1567.0,560,-33.0,
3507,1308.0,826,91.0,
3508,1362.0,1118,191.0,
3509,1587.0,1399,265.0,
3510,1625.0,1376,96.0,
3511,1760.0,960,-137.0,
3512,2121.0,466,-196.0,
3513,2334.0,259,-184.0,
3514,2246.0,613,-76.0,
3515,2052.0,1089,131.0,
3516,1978.0,1229,338.0,
3517,1865.0,1123,512.0,
3518,1586.0,924,532.0,
3519,1493.0,746,299.0,
3520,1782.0,653,94.0,
3521,2033.0,651,153.0,
3522,1968.0,685,258.0,
3523,1840.0,641,314.0,
3524,1815.0,660,383.0,
3525,1663.0,968,452.0,
3526,1384.0,1389,318.0,
3527,1193.0,1656,-9.0,
3528,1308.0,1565,-79.0,
3529,1584.0,1328,75.0,
3530,1592.0,1207,178.0,
3531,1483.0,1112,131.0,
3532,1439.0,1065,67.0,
3533,1365.0,1046,121.0,
3534,1187.0,1024,119.0,
3535,1123.0,907,130.0,
3536,1376.0,768,276.0,
3537,1652.0,893,428.0,
3538,1581.0,1244,513.0,
3539,1387.0,1403,475.0,
3540,1457.0,1232,370.0,
3541,1489.0,996,257.0,
3542,1220.0,936,98.0,
3543,1035.0,1010,3.0,
3544,1295.0,915,95.0,
3545,1649.0,788,360.0,
3546,1635.0,834,492.0,
3547,1472.0,963,438.0,
3548,1406.0,1075,397.0,
3549,1315.0,1147,459.0,
3550,1280.0,1253,582.0,
3551,1390.0,1261,609.0,
3552,1567.0,1100,657.0,
3553,1768.0,825,652.0,
3554,1711.0,619,512.0,
3555,1426.0,732,428.0,
3556,1383.0,921,441.0,
3557,1566.0,952,496.0,
3558,1722.0,986,443.0,
3559,1826.0,992,268.0,
3560,1972.0,894,173.0,
3561,2115.0,826,280.0,
3562,1966.0,714,406.0,
3563,1647.0,640,507.0,
3564,1731.0,748,634.0,
3565,2079.0,755,663.0,
3566,1998.0,760,629.0,
3567,1577.0,869,540.0,
3568,1443.0,936,476.0,
3569,1518.0,1059,568.0,
3570,1231.0,1144,661.0,
3571,755.0,1144,549.0,
3572,696.0,1026,392.0,
3573,1019.0,806,321.0,
3574,1088.0,672,172.0,
3575,882.0,537,52.0,
3576,997.0,490,132.0,
3577,1228.0,692,279.0,
3578,1170.0,890,278.0,
3579,989.0,952,161.0,
3580,1110.0,920,241.0,
